id,ACTION
1,0.3794835914836051
2,0.5625489830241608
3,0.5361536746776789
4,0.47584461630038927
5,0.8566272455892328
6,0.5275485470949957
7,1
8,0.9563434435955223
9,0.4330861066860409
10,0.6229024598855905
11,0.20808476192001202
12,0.6920557763273852
13,0.3794835914836051
14,0.3794835914836051
15,0.5625489830241608
16,0.5361536746776789
17,0.3794835914836051
18,0.3279455360784807
19,0.5491804309741408
20,0.47584461630038927
21,1
22,0.8591474641371092
23,0.60058966359356325
24,0.4806964164875307
25,0.4330861066860409
26,0.45483329903434006
27,0.5428284794323036
28,0.4806964164875307
29,0.4638533973685836
30,0.5428284794323036
31,0.8029654479486803
32,0.5361536746776789
33,0.5491804309741408
34,1
35,0.8029654479486803
36,0.4330861066860409
37,0.5491804309741408
38,1
39,0.3794835914836051
40,0.5428284794323036
41,0.4330861066860409
42,0.45483329903434006
43,0.3794835914836051
44,0.9879602508700763
45,0.801268834859776
46,0.5361536746776789
47,0.5275485470949957
48,0.3794835914836051
49,1
50,0.5428284794323036
51,0.39158317936948095
52,0.8397533953247273
53,0.8397533953247273
54,0.4330861066860409
55,0.5275485470949957
56,0.3794835914836051
57,0.9879602508700763
58,0.6977302886916619
59,0.5428284794323036
60,0.45483329903434006
61,0.5162289888763744
62,0.999974358974359
63,0.3794835914836051
64,0.5491804309741408
65,0.9987238247863247
66,0.47584461630038927
67,0.4330861066860409
68,0.5625489830241608
69,0.47711534731763505
70,0.3794835914836051
71,0.5361536746776789
72,0.985620724156919
73,0.4330861066860409
74,0.7462598627222943
75,0.5275485470949957
76,0.4330861066860409
77,0.5361536746776789
78,0.5491804309741408
79,0.4165611709112448
80,0.4806964164875307
81,0.47584461630038927
82,0.745851278199487
83,0.4330861066860409
84,0.5491804309741408
85,0.5162289888763744
86,0.3794835914836051
87,0.5275485470949957
88,0.6839050603676731
89,0.6977302886916619
90,0.4330861066860409
91,0.5361536746776789
92,0.47584461630038927
93,0.5491804309741408
94,0.17607954965314837
95,0.42818652493803894
96,0.3794835914836051
97,0.20808476192001202
98,0.5428284794323036
99,0.47584461630038927
100,0.7117010753727878
101,0.970403539781308
102,0.5275485470949957
103,0.3667528255071309
104,0.4330861066860409
105,0.22804948837113775
106,0.8591474641371092
107,0.5625489830241608
108,0.41331645718012844
109,1
110,0.4806964164875307
111,0.20808476192001202
112,1
113,0.745851278199487
114,0.5275485470949957
115,0.5625489830241608
116,0.8029654479486803
117,0.8029654479486803
118,0.45483329903434006
119,0.8591474641371092
120,0.5287909900398692
121,0.4330861066860409
122,0.5491804309741408
123,0.4330861066860409
124,0.5625489830241608
125,0.4165611709112448
126,0.7839471360550682
127,0.5275485470949957
128,0.4330861066860409
129,0.3794835914836051
130,0.4330861066860409
131,0.8566272455892328
132,0.9185582071014969
133,0.3279455360784807
134,0.3794835914836051
135,0.5625489830241608
136,0.47711534731763505
137,0.7462598627222943
138,0.5491804309741408
139,0.3794835914836051
140,0.5361536746776789
141,0.9988851318616025
142,0.5428284794323036
143,1
144,0.4330861066860409
145,0.47584461630038927
146,0.4330861066860409
147,0.5275485470949957
148,0.9705629671362892
149,0.6977302886916619
150,0.5625489830241608
151,0.47584461630038927
152,0.5491804309741408
153,0.5491804309741408
154,0.41331645718012844
155,0.4806964164875307
156,0.47711534731763505
157,0.5162289888763744
158,0.5275485470949957
159,0.5625489830241608
160,0.5361536746776789
161,0.5275485470949957
162,0.5625489830241608
163,0.5428284794323036
164,0.745851278199487
165,0.5428284794323036
166,0.5275485470949957
167,0.41331645718012844
168,0.41331645718012844
169,0.9185582071014969
170,0.5428284794323036
171,0.47584461630038927
172,0.60058966359356325
173,0.5361536746776789
174,0.9998709677419355
175,0.5162289888763744
176,0.8566272455892328
177,0.3794835914836051
178,0.47584461630038927
179,0.9906249187467907
180,0.5275485470949957
181,0.3794835914836051
182,0.4330861066860409
183,0.5428284794323036
184,0.47584461630038927
185,0.985620724156919
186,0.9720074797256818
187,0.5361536746776789
188,0.3794835914836051
189,0.5491804309741408
190,0.8566272455892328
191,0.5625489830241608
192,0.3794835914836051
193,0.8566272455892328
194,0.7117010753727878
195,0.5275485470949957
196,0.47584461630038927
197,0.5625489830241608
198,0.6920557763273852
199,0.985620724156919
200,0.17607954965314837
201,0.4330861066860409
202,0.4330861066860409
203,0.3794835914836051
204,0.41331645718012844
205,0.4330861066860409
206,0.5162289888763744
207,0.8187642299256324
208,0.3667528255071309
209,0.4330861066860409
210,0.5491804309741408
211,0.5361536746776789
212,0.4330861066860409
213,0.60058966359356325
214,0.5491804309741408
215,0.41331645718012844
216,0.47711534731763505
217,0.42818652493803894
218,0.4638533973685836
219,0.5275485470949957
220,0.5126895062642947
221,0.4330861066860409
222,0.6977302886916619
223,0.4330861066860409
224,0.4330861066860409
225,1
226,0.47711534731763505
227,0.3794835914836051
228,0.99544597944398
229,0.6977302886916619
230,0.9934907708513642
231,0.3667528255071309
232,0.6017221903941775
233,0.5162289888763744
234,0.47584461630038927
235,0.47711534731763505
236,0.3794835914836051
237,0.745851278199487
238,0.7462598627222943
239,0.20808476192001202
240,0.8029654479486803
241,0.5428284794323036
242,0.3794835914836051
243,0.4330861066860409
244,0.41331645718012844
245,0.4330861066860409
246,0.9998787878787879
247,0.39158317936948095
248,0.45483329903434006
249,1
250,0.6604901944307703
251,0.47584461630038927
252,0.4330861066860409
253,0.4330861066860409
254,0.4330861066860409
255,0.60058966359356325
256,0.5428284794323036
257,0.5625489830241608
258,0.3794835914836051
259,0.45483329903434006
260,0.8566272455892328
261,0.47584461630038927
262,0.4330861066860409
263,0.4330861066860409
264,0.5625489830241608
265,0.5428284794323036
266,0.3667528255071309
267,0.8029654479486803
268,0.5275485470949957
269,1
270,0.8187642299256324
271,0.8029654479486803
272,0.4330861066860409
273,0.5491804309741408
274,0.47584461630038927
275,0.8566272455892328
276,0.45483329903434006
277,0.4330861066860409
278,0.4330861066860409
279,0.5428284794323036
280,0.41331645718012844
281,0.8566272455892328
282,0.47584461630038927
283,0.4330861066860409
284,0.47711534731763505
285,0.5625489830241608
286,0.5491804309741408
287,1
288,0.4165611709112448
289,0.4330861066860409
290,0.5428284794323036
291,0.3794835914836051
292,0.5361536746776789
293,0.6977302886916619
294,0.5361536746776789
295,0.8591474641371092
296,0.17607954965314837
297,0.4330861066860409
298,0.8591474641371092
299,0.20808476192001202
300,0.47584461630038927
301,0.4330861066860409
302,0.5275485470949957
303,0.20667523863803622
304,0.3279455360784807
305,0.5361536746776789
306,0.41331645718012844
307,0.5162289888763744
308,1
309,0.5361536746776789
310,0.47584461630038927
311,0.4330861066860409
312,0.3794835914836051
313,0.745851278199487
314,0.3794835914836051
315,0.60058966359356325
316,0.5491804309741408
317,0.5275485470949957
318,0.39158317936948095
319,0.745851278199487
320,0.5126895062642947
321,0.5625489830241608
322,0.20808476192001202
323,0.5625489830241608
324,0.8067589221239019
325,0.8067589221239019
326,0.4330861066860409
327,0.9964490415410134
328,0.99544597944398
329,0.5625489830241608
330,0.8187642299256324
331,0.5275485470949957
332,0.7117010753727878
333,0.5361536746776789
334,0.3794835914836051
335,0.5361536746776789
336,0.3667528255071309
337,0.4330861066860409
338,0.5625489830241608
339,0.801268834859776
340,0.3794835914836051
341,0.39158317936948095
342,0.7462598627222943
343,0.3794835914836051
344,0.5275485470949957
345,0.9964490415410134
346,0.6839050603676731
347,0.5275485470949957
348,0.5428284794323036
349,0.8566272455892328
350,0.47584461630038927
351,0.5625489830241608
352,0.9998684210526315
353,0.5361536746776789
354,0.2117942157983126
355,0.8187642299256324
356,0.5275485470949957
357,0.41331645718012844
358,0.3794835914836051
359,0.7462598627222943
360,0.5428284794323036
361,0.5491804309741408
362,0.39158317936948095
363,0.5275485470949957
364,0.22804948837113775
365,1
366,0.5625489830241608
367,1
368,0.5625489830241608
369,0.3279455360784807
370,0.39158317936948095
371,0.4330861066860409
372,0.5625489830241608
373,0.4330861066860409
374,0.5361536746776789
375,0.5162289888763744
376,0.5275485470949957
377,0.4330861066860409
378,0.5361536746776789
379,0.8566272455892328
380,0.3279455360784807
381,0.4330861066860409
382,0.3794835914836051
383,0.9998684210526315
384,0.45483329903434006
385,0.3794835914836051
386,0.6977302886916619
387,0.8540560766417978
388,0.4330861066860409
389,0.37381847643621635
390,0.4330861066860409
391,0.5625489830241608
392,0.8573779623867074
393,0.5275485470949957
394,0.8566272455892328
395,0.3279455360784807
396,0.9931467399995509
397,0.47584461630038927
398,0.5275485470949957
399,0.7877276077272309
400,0.4330861066860409
401,0.4638533973685836
402,0.8591474641371092
403,0.9931467399995509
404,0.6977302886916619
405,0.8566272455892328
406,0.9705629671362892
407,0.5361536746776789
408,0.6977302886916619
409,0.4330861066860409
410,0.3794835914836051
411,0.8566272455892328
412,0.3279455360784807
413,0.3794835914836051
414,0.7839471360550682
415,0.5625489830241608
416,0.5171959402231732
417,0.4330861066860409
418,0.4330861066860409
419,0.5428284794323036
420,0.5361536746776789
421,0.999974358974359
422,0.3794835914836051
423,0.3794835914836051
424,0.3794835914836051
425,0.5275485470949957
426,0.47584461630038927
427,0.39158317936948095
428,0.4806964164875307
429,0.4330861066860409
430,0.5491804309741408
431,0.5275485470949957
432,0.5275485470949957
433,0.3667528255071309
434,0.20808476192001202
435,0.5428284794323036
436,1
437,0.3794835914836051
438,0.5275485470949957
439,0.3794835914836051
440,0.5491804309741408
441,0.5361536746776789
442,0.5625489830241608
443,0.6017221903941775
444,0.5275485470949957
445,0.4330861066860409
446,0.8029654479486803
447,0.3794835914836051
448,0.8591474641371092
449,0.5491804309741408
450,0.9882184974508267
451,0.5275485470949957
452,0.4806964164875307
453,0.47584461630038927
454,0.3794835914836051
455,0.5428284794323036
456,0.985620724156919
457,0.3311269344637972
458,0.4330861066860409
459,0.4330861066860409
460,0.4330861066860409
461,0.4330861066860409
462,0.60058966359356325
463,0.6229024598855905
464,0.5428284794323036
465,0.5361536746776789
466,0.8187642299256324
467,0.028809248177987808
468,0.4330861066860409
469,0.5275485470949957
470,0.5361536746776789
471,0.4806964164875307
472,0.4330861066860409
473,0.6839050603676731
474,0.4165611709112448
475,0.5625489830241608
476,0.4330861066860409
477,0.6977302886916619
478,0.8029654479486803
479,0.60058966359356325
480,0.4330861066860409
481,0.4330861066860409
482,0.4806964164875307
483,0.8566272455892328
484,0.7462598627222943
485,0.5625489830241608
486,0.41331645718012844
487,0.3794835914836051
488,0.5491804309741408
489,0.4330861066860409
490,0.41331645718012844
491,0.3794835914836051
492,0.4330861066860409
493,0.5275485470949957
494,0.4330861066860409
495,0.5428284794323036
496,1
497,0.4330861066860409
498,0.99544597944398
499,0.5361536746776789
500,0.5361536746776789
501,0.4638533973685836
502,0.4330861066860409
503,0.5625489830241608
504,0.5428284794323036
505,0.6920557763273852
506,0.8566272455892328
507,0.47584461630038927
508,0.5162289888763744
509,0.7117010753727878
510,0.39158317936948095
511,0.4330861066860409
512,0.5491804309741408
513,0.4330861066860409
514,0.20808476192001202
515,0.6229024598855905
516,0.5361536746776789
517,0.5275485470949957
518,0.5491804309741408
519,0.4330861066860409
520,0.3794835914836051
521,0.5394899102203103
522,0.19842474362073553
523,0.4330861066860409
524,0.39158317936948095
525,0.41331645718012844
526,0.4330861066860409
527,0.3311269344637972
528,0.5275485470949957
529,0.4330861066860409
530,0.8591474641371092
531,0.3794835914836051
532,0.3794835914836051
533,0.4330861066860409
534,0.3794835914836051
535,0.8067589221239019
536,0.5162289888763744
537,0.9981933823970007
538,0.3794835914836051
539,0.39158317936948095
540,0.3279455360784807
541,0.4330861066860409
542,0.5491804309741408
543,0.7877276077272309
544,0.4330861066860409
